date,base_price,count,num_id
2019-01-02,1749.5,2.0,7025748-2 _ 1009.0
2019-01-02,1750.0,2.0,16051-1 _ 5210.0
2019-01-02,1750.0,2.0,56006519-001 _ 1045.0
2019-01-02,1750.75,2.0,11108-201 _ 1009.0
2019-01-02,1752.0,2.0,8518301 _ 1073.0
2019-01-02,1752.5,2.0,68010025-111 _ 1064.0
2019-01-02,1752.9977,2.0,25-1080-22 _ 1600.0
2019-01-02,1749.0,2.0,240-00229-6251 _ 5210.0
2019-01-02,1755.3354,2.0,7017325-801//CM _ 5210.0
2019-01-02,1757.49,2.0,617-6096-014 _ 5253.0
2019-01-02,1758.93,2.0,7014829-901 _ 1009.0
2019-01-02,1759.65,2.0,56006524-002 _ 1045.0
2019-01-02,1761.64,2.0,7027110-904K _ 5210.0
2019-01-02,1762.11,2.0,722-4483-006 _ 5253.0
2019-01-02,1764.0,2.0,34118622-001 _ 1045.0
2019-01-02,1764.0,2.0,779702-03//TE _ 1045.0
2019-01-02,1756.05,2.0,51-0877-5 _ 1600.0
2019-01-02,1725.47,2.0,3810808-3 _ 5010.0
2019-01-02,1748.07,2.0,7038231-1801 _ 1009.0
2019-01-02,1745.77,2.0,7011824-901 _ 1103.0
2019-01-02,1727.105,2.0,26012577-104 _ 5253.0
2019-01-02,1728.28,2.0,7130540-001 _ 1045.0
2019-01-02,1728.41,2.0,56002794-001 _ 1045.0
2019-01-02,1728.708,2.0,8520672-950 _ 1073.0
2019-01-02,1730.0,2.0,46-0678-3 _ 1600.0
2019-01-02,1730.1981,2.0,74201421-001 _ 1039.0
2019-01-02,1730.27,2.0,8527405-2 _ 1008.0
2019-01-02,1747.9029,2.0,7038231-1801 _ 1103.0
2019-01-02,1731.0,2.0,34121866-001 _ 1006.0
2019-01-02,1733.74,2.0,1134-1010-SA _ 1009.0
2019-01-02,1733.91,2.0,10148310-101B _ 1064.0
2019-01-02,1734.86,2.0,7026200-1007 _ 1103.0
2019-01-02,1736.0345,2.0,8534768-3 _ 1073.0
2019-01-02,1737.73,2.0,4089738-1110//CM _ 5210.0
2019-01-02,1738.0,2.0,7026540-1903 _ 1103.0
2019-01-02,1740.244,2.0,200-05551-0000 _ 1009.0
2019-01-02,1732.53,2.0,4089360-1003 _ 1009.0
2019-01-02,1694.0,2.0,722-4206-015 _ 1009.0
2019-01-02,1693.19,2.0,7017012-908//CM _ 5210.0
2019-01-02,1692.14,2.0,7016441-901 _ 1009.0
2019-01-02,1650.0,2.0,4073972-9 _ 5253.0
2019-01-02,1650.0,2.0,4073972-10 _ 5210.0
2019-01-02,1650.0,2.0,4073972-9 _ 5210.0
2019-01-02,1650.0,2.0,4073972-10 _ 1009.0
2019-01-02,1650.0,2.0,4073972-9 _ 1009.0
2019-01-02,1650.26,2.0,10093609-303CM _ 1062.0
2019-01-02,1652.3857,2.0,73003734-001 _ 1073.0
2019-01-02,1650.0,2.0,4073972-10 _ 5253.0
2019-01-02,1653.71,2.0,4072791-2 _ 1009.0
2019-01-02,1654.0,2.0,1718174-1 _ 1103.0
2019-01-02,1655.29,2.0,205-00948-2203 _ 1009.0
2019-01-02,1655.4793,2.0,62000801-1002//CM _ 5210.0
2019-01-02,1655.9,2.0,722-4234-014 _ 1009.0
2019-01-02,1656.0798,2.0,4091760-1003//CM _ 5210.0
2019-01-02,1656.26,2.0,7007870-902 _ 5210.0
2019-01-02,1656.3667,2.0,26000570-113CM _ 1062.0
2019-01-02,1653.8229,2.0,7017010-905//CM _ 5210.0
2019-01-02,1656.586,2.0,7036331-1902 _ 5210.0
2019-01-02,1649.07,2.0,62001303-1001 _ 1103.0
2019-01-02,1647.12,2.0,7029092-802//CM _ 5210.0
2019-01-02,1634.3964,2.0,700-1715-039 _ 1009.0
2019-01-02,1634.6,2.0,7033046-901 _ 1103.0
2019-01-02,1634.8,2.0,34203310-501 _ 1039.0
2019-01-02,1635.0,2.0,22003482-048 _ 1065.0
2019-01-02,1635.37,2.0,8064028-0502 _ 5253.0
2019-01-02,1635.6611,2.0,7006551-901 _ 1009.0
2019-01-02,1638.39,2.0,071-01217-0001 _ 5210.0
2019-01-02,1648.0,2.0,81771-CX _ 1009.0
2019-01-02,1638.39,2.0,7017329-801 _ 1009.0
2019-01-02,1639.34,2.0,722-4407-983 _ 5210.0
2019-01-02,1640.0,2.0,34202004-005 _ 1039.0
2019-01-02,1640.0712,2.0,31-9230-2 _ 1600.0
2019-01-02,1642.0,2.0,34121864-001 _ 1006.0
2019-01-02,1642.26,2.0,31-9230-1 _ 1600.0
2019-01-02,1643.8053,2.0,8522140-2 _ 1073.0
2019-01-02,1645.18,2.0,SVTR2815SF/EM _ 1045.0
2019-01-02,1638.95,2.0,7020153-902//CM _ 5210.0
2019-01-02,1656.93,2.0,62000695-1907R3 _ 1103.0
2019-01-02,1657.19,2.0,066-03056-0001 _ 5210.0
2019-01-02,1657.8462,2.0,74270330-0002 _ 1039.0
2019-01-02,1678.82,2.0,4052804-913 _ 5010.0
2019-01-02,1679.8021,2.0,7029094-803 _ 5210.0
2019-01-02,1680.0,2.0,7032429-1 _ 5210.0
2019-01-02,1680.305,2.0,8527405-2 _ 1073.0
2019-01-02,1683.0,2.0,91-0722-13 _ 1600.0
2019-01-02,1684.135,2.0,4073801-1004 _ 5010.0
2019-01-02,1684.7,2.0,7018121-815//CM _ 1103.0
2019-01-02,1677.06,2.0,7018077-901//CM _ 1103.0
2019-01-02,1687.07,2.0,7016954-937 _ 1103.0
2019-01-02,1687.13,2.0,4040813-905//CM _ 1103.0
2019-01-02,1687.87,2.0,7510720-803 _ 5210.0
2019-01-02,1689.0,2.0,021-00084-0002 _ 1009.0
2019-01-02,1689.92,2.0,4043517-903 _ 5253.0
2019-01-02,1690.5,2.0,55-0300-1 _ 1600.0
2019-01-02,1690.6977,2.0,722-4192-985 _ 5210.0
2019-01-02,1691.29,2.0,980-6023-002 _ 5253.0
2019-01-02,1687.07,2.0,7016954-937 _ 1009.0
2019-01-02,1676.7008,2.0,200-04628-0010K _ 5210.0
2019-01-02,1676.0,2.0,7027586-903 _ 1009.0
2019-01-02,1675.63,2.0,62001302-1001 _ 1103.0
2019-01-02,1657.98,2.0,4071382-1004 _ 5253.0
2019-01-02,1658.8056,2.0,7021479-2 _ 5210.0
2019-01-02,1659.49,2.0,4058624-901//CM _ 5210.0
2019-01-02,1661.25,2.0,7016954-918 _ 1103.0
2019-01-02,1662.74,2.0,4066263-902//CM _ 1103.0
2019-01-02,1662.88,2.0,192-018685-01 _ 5210.0
2019-01-02,1663.5409,2.0,31-8191-3 _ 1600.0
2019-01-02,1665.0,2.0,74373305-001 _ 1039.0
2019-01-02,1665.0273,2.0,240-00900-9024 _ 5210.0
2019-01-02,1666.4732,2.0,7010180-901 _ 5210.0
2019-01-02,1667.61,2.0,4089942-1001//CM _ 5210.0
2019-01-02,1667.6859,2.0,7017018-909//CM _ 5210.0
2019-01-02,1669.14,2.0,4087460-1002 _ 5210.0
2019-01-02,1669.4754,2.0,62001316-1002//CM _ 5210.0
2019-01-02,1670.5375,2.0,52001127 _ 1073.0
2019-01-02,1670.54,2.0,7028421-1907 _ 1009.0
2019-01-02,1670.55,2.0,747-0442-005 _ 5210.0
2019-01-02,1517.52,2.0,720-0242-020 _ 5253.0
2019-01-02,1516.43,2.0,011-2490-003 _ 1009.0
2019-01-02,1516.31,2.0,7021451-415 _ 1103.0
2019-01-02,1516.27,2.0,7002901-1 _ 1009.0
2019-01-02,1366.615,2.0,722-4193-003 _ 1009.0
2019-01-02,1367.0,2.0,7029272-1 _ 1009.0
2019-01-02,1368.3986,2.0,25-0682-23-5S _ 1600.0
2019-01-02,1368.8744,2.0,72326611-1 _ 1600.0
2019-01-02,1369.4577,2.0,7001890-901 _ 1009.0
2019-01-02,1370.405,2.0,15-0712-13 _ 1600.0
2019-01-02,1371.94,2.0,MI592057 _ 1103.0
2019-01-02,1365.63,2.0,MC8233-01//U _ 1064.0
2019-01-02,1372.04,2.0,200-09061-0011 _ 1009.0
2019-01-02,1373.2336,2.0,7038512-1901 _ 1009.0
2019-01-02,1373.91,2.0,UT8SP2M48-MSPA _ 1006.0
2019-01-02,1373.92,2.0,4043517-903 _ 1009.0
2019-01-02,1374.5519,2.0,60001762-1001 _ 5210.0
2019-01-02,1375.0,2.0,83-0642-1 _ 1600.0
2019-01-02,1375.24,2.0,4082732-6 _ 5210.0
2019-01-02,1375.4927,2.0,7024373-1908 _ 1009.0
2019-01-02,1373.0,2.0,4059933 _ 1009.0
2019-01-02,1375.9967,2.0,7017139-937 _ 1009.0
2019-01-02,1365.1774,2.0,3718642-2 _ 1103.0
2019-01-02,1364.81,2.0,34084579-001 _ 1039.0
2019-01-02,1352.8435,2.0,8526550-960 _ 1073.0
2019-01-02,1352.9085,2.0,7029094-919//CM _ 5210.0
2019-01-02,1353.73,2.0,8527833 _ 1073.0
2019-01-02,1354.4054,2.0,8712987-201 _ 1045.0
2019-01-02,1354.7,2.0,7510784-908 _ 5210.0
2019-01-02,1355.9,2.0,4091892-1015 _ 5253.0
2019-01-02,1356.37,2.0,7028211-902 _ 5210.0
2019-01-02,1364.9033,2.0,7029060-902 _ 5210.0
2019-01-02,1358.6,2.0,7037779-1903 _ 1009.0
2019-01-02,1359.868,2.0,7006555-903//CM _ 5210.0
2019-01-02,1360.18,2.0,066-01021-0001 _ 5210.0
2019-01-02,1360.58,2.0,10091644-301 _ 1062.0
2019-01-02,1360.58,2.0,10091644-301CM _ 1062.0
2019-01-02,1361.805,2.0,015-00428-0000 _ 1009.0
2019-01-02,1362.34,2.0,240-15500-0025 _ 5210.0
2019-01-02,1364.47,2.0,25-1015-21C _ 1600.0
2019-01-02,1358.9,2.0,56011574-101 _ 1045.0
2019-01-02,1352.05,2.0,7021454-911 _ 1103.0
2019-01-02,1376.4417,2.0,68002488-101 _ 1103.0
2019-01-02,1378.32,2.0,200-04872-0000 _ 1009.0
2019-01-02,1392.03,2.0,4073627-1004 _ 1009.0
2019-01-02,1393.0,2.0,4058655-2 _ 1009.0
2019-01-02,1394.37,2.0,7017331-902 _ 1009.0
2019-01-02,1394.453,2.0,5962F9584501VZC _ 1045.0
2019-01-02,1396.0,2.0,RRT-35SFS-SN-SLC-512MB _ 1006.0
2019-01-02,1397.07,2.0,7016443-902 _ 1009.0
2019-01-02,1397.54,2.0,7011848-902//CM _ 1103.0
2019-01-02,1391.99,2.0,10151330-101B _ 1064.0
2019-01-02,1397.64,2.0,4091892-1005 _ 5253.0
2019-01-02,1399.11,2.0,722-4870-9807 _ 5210.0
2019-01-02,1400.0,2.0,64007449-T5//TE _ 1045.0
2019-01-02,1400.0,2.0,56000749-121//TE _ 1045.0
2019-01-02,1400.0,2.0,8520346 _ 1073.0
2019-01-02,1400.0,2.0,34202465-004B _ 1039.0
2019-01-02,1400.51,2.0,200-08108-0021 _ 1009.0
2019-01-02,1400.8047,2.0,4089430-1003//CM _ 5210.0
2019-01-02,1398.53,2.0,7013706-906CM _ 1062.0
2019-01-02,1376.93,2.0,722-4620-985 _ 5210.0
2019-01-02,1391.75,2.0,4091893-1002 _ 5253.0
2019-01-02,1390.18,2.0,722-4854-9820 _ 5210.0
2019-01-02,1379.68,2.0,7510784-837 _ 1009.0
2019-01-02,1380.2765,2.0,HG1154CA02 _ 1064.0
2019-01-02,1380.3039,2.0,7028664-902//CM _ 5210.0
2019-01-02,1380.86,2.0,7018379-902 _ 1103.0
2019-01-02,1381.12,2.0,4091648-3 _ 1009.0
2019-01-02,1383.0388,2.0,7026200-903 _ 1009.0
2019-01-02,1383.35,2.0,722-4894-008 _ 1009.0
2019-01-02,1390.32,2.0,7018605-901 _ 1009.0
2019-01-02,1384.4162,2.0,8533341-901 _ 1073.0
2019-01-02,1385.9957,2.0,7025327-905 _ 1009.0
2019-01-02,1386.36,2.0,7510784-835 _ 1009.0
2019-01-02,1386.73,2.0,8526040-930 _ 1073.0
2019-01-02,1386.88,2.0,7510784-834 _ 1009.0
2019-01-02,1387.2314,2.0,MP7026869-14 _ 1009.0
2019-01-02,1388.1736,2.0,72326567-1 _ 1600.0
2019-01-02,1389.0,2.0,7000686-9 _ 1073.0
2019-01-02,1384.8,2.0,68002671-101 _ 1064.0
2019-01-02,1352.0,2.0,61-2625-3 _ 1600.0
2019-01-02,1351.67,2.0,8526914-501 _ 1073.0
2019-01-02,1350.52,2.0,10155667-103 _ 1103.0
2019-01-02,1313.95,2.0,26015115-306 _ 5253.0
2019-01-02,1315.0,2.0,34272060-0002 _ 1039.0
2019-01-02,1315.0433,2.0,7007585-922//CM _ 1103.0
2019-01-02,1317.45,2.0,36169-23SR _ 1600.0
2019-01-02,1317.7878,2.0,7003135-903//CM _ 5210.0
2019-01-02,1317.85,2.0,60000848-901 _ 1009.0
2019-01-02,1317.8571,2.0,8880039 _ 1600.0
2019-01-02,1313.37,2.0,2500942 _ 1009.0
2019-01-02,1319.13,2.0,200-08107-0071 _ 1009.0
2019-01-02,1320.0,2.0,3718642-6 _ 5210.0
2019-01-02,1320.97,2.0,722-4458-009 _ 5253.0
2019-01-02,1321.0,2.0,778572-67 _ 1006.0
2019-01-02,1321.91,2.0,3840172-1 _ 5010.0
2019-01-02,1325.0,2.0,7005558-901 _ 1009.0
2019-01-02,1325.0685,2.0,1209-1018-SA _ 1009.0
2019-01-02,1325.2,2.0,7023234-940//CM _ 1103.0
2019-01-02,1319.82,2.0,7017223-901 _ 1103.0
2019-01-02,1326.5185,2.0,7038308-1 _ 5210.0
2019-01-02,1313.1,2.0,7030544-915 _ 1073.0
2019-01-02,1313.0,2.0,7038308-1 _ 1009.0
2019-01-02,1304.88,2.0,144200-0000 _ 1103.0
2019-01-02,1305.0,2.0,64000233-001 _ 1006.0
2019-01-02,1307.328,2.0,4082733-1001 _ 1009.0
2019-01-02,1307.5335,2.0,8528541-H5 _ 1073.0
2019-01-02,1308.3,2.0,26016453-104 _ 1009.0
2019-01-02,1309.49,2.0,700-1881-003 _ 1009.0
2019-01-02,1309.63,2.0,34213154-002 _ 1039.0
2019-01-02,1313.1,2.0,7030544-914 _ 1073.0
2019-01-02,1310.1,2.0,10162024-101 _ 1103.0
2019-01-02,1310.4,2.0,TE661 _ 1600.0
2019-01-02,1311.0,2.0,8531149-901 _ 1073.0
2019-01-02,1311.0,2.0,8531150-901 _ 1073.0
2019-01-02,1311.34,2.0,8525419-910 _ 1073.0
2019-01-02,1312.18,2.0,617-6096-014 _ 1009.0
2019-01-02,1312.5,2.0,722-4206-007 _ 5210.0
2019-01-02,1312.766,2.0,7021904-907 _ 1009.0
2019-01-02,1310.1027,2.0,74372196-001 _ 1039.0
2019-01-02,1326.807,2.0,31-9352-2 _ 1600.0
2019-01-02,1328.0,2.0,8650285-0001 _ 1008.0
2019-01-02,1328.583,2.0,7026238-903 _ 1009.0
2019-01-02,1336.8814,2.0,TPS7H3301HKR/EM _ 1006.0
2019-01-02,1337.95,2.0,7034072-901 _ 1009.0
2019-01-02,1340.0383,2.0,4088211-1001//CM _ 5210.0
2019-01-02,1341.055,2.0,205-00839-0000 _ 1009.0
2019-01-02,1342.51,2.0,7021454-906 _ 1009.0
2019-01-02,1344.15,2.0,26001105-310 _ 5253.0
2019-01-02,1345.0,2.0,60003116-901 _ 1103.0
2019-01-02,1336.6875,2.0,8529287-920 _ 1073.0
2019-01-02,1345.0,2.0,7510359-952 _ 1103.0
2019-01-02,1346.0,2.0,55-2690-3 _ 1600.0
2019-01-02,1346.37,2.0,7007585-923 _ 1009.0
2019-01-02,1347.01,2.0,4091161-1002 _ 5210.0
2019-01-02,1347.42,2.0,4088475-903K _ 5210.0
2019-01-02,1349.2001,2.0,7019432-902 _ 1009.0
2019-01-02,1350.0,2.0,7510359-958 _ 1009.0
2019-01-02,1350.0,2.0,AT2775-16O-SMAF-000-3.3-3 _ 1039.0
2019-01-02,1345.53,2.0,3827385-1 _ 5010.0
2019-01-02,1336.6233,2.0,240-00070-0804 _ 5210.0
2019-01-02,1336.4473,2.0,31-8195-1 _ 1600.0
2019-01-02,1335.42,2.0,34207879-001 _ 1039.0
2019-01-02,1329.05,2.0,8272107-001 _ 1006.0
2019-01-02,1329.62,2.0,10155526-102 _ 1103.0
2019-01-02,1330.0,2.0,56000038-002 _ 1045.0
2019-01-02,1330.02,2.0,3822504-3 _ 5010.0
2019-01-02,1330.285,2.0,200-05195-0020 _ 1009.0
2019-01-02,1331.18,2.0,31-9352-1 _ 1600.0
2019-01-02,1331.2741,2.0,7006921-825K _ 5210.0
2019-01-02,1331.6811,2.0,7019481-903 _ 1009.0
2019-01-02,1331.93,2.0,200-09025-0000 _ 5210.0
2019-01-02,1332.0,2.0,4089745-2 _ 5210.0
2019-01-02,1332.0,2.0,4089745-2//CM _ 5210.0
2019-01-02,1332.0,2.0,56009516-101 _ 1045.0
2019-01-02,1332.0567,2.0,4052670-902//CM _ 5210.0
2019-01-02,1333.33,2.0,7010242-901 _ 1009.0
2019-01-02,1334.0,2.0,56009516-301 _ 1045.0
2019-01-02,1334.3270000000002,2.0,7030425-907//CM _ 5210.0
2019-01-02,1334.6,2.0,83-1419-9 _ 1600.0
2019-01-02,1401.61,2.0,UCP-3000-145//TE _ 1045.0
2019-01-02,1303.75,2.0,7030732-901 _ 1103.0
2019-01-02,1401.6433,2.0,25-1368-23-5 _ 1600.0
2019-01-02,1403.98,2.0,722-4415-9916 _ 5210.0
2019-01-02,1484.0,2.0,MX5-7516770-2 _ 1006.0
2019-01-02,1484.58,2.0,7510784-839 _ 5210.0
2019-01-02,1485.0,2.0,8274943-T1-TAB//TE _ 1045.0
2019-01-02,1485.0,2.0,8525542-1 _ 1073.0
2019-01-02,1485.0,2.0,728880077 _ 1600.0
2019-01-02,1485.25,2.0,52000029-1 _ 1073.0
2019-01-02,1485.56,2.0,26014219-106 _ 5253.0
2019-01-02,1482.9,2.0,26013693-102CM _ 1062.0
2019-01-02,1488.38,2.0,7026232-1001 _ 5210.0
2019-01-02,1489.0,2.0,8510518-1 _ 1008.0
2019-01-02,1489.8365,2.0,7510784-9910 _ 5210.0
2019-01-02,1490.78,2.0,7027622-902//CM _ 1103.0
2019-01-02,1491.0,2.0,8271492-001 _ 1006.0
2019-01-02,1491.4,2.0,26014483-101CM _ 1062.0
2019-01-02,1491.6905,2.0,72326497-4 _ 1600.0
2019-01-02,1493.0167,2.0,722-3842-989 _ 5210.0
2019-01-02,1488.56,2.0,7511226-909 _ 1009.0
2019-01-02,1493.43,2.0,41-0261-1 _ 1600.0
2019-01-02,1481.0,2.0,34121811-002 _ 1006.0
2019-01-02,1479.3933,2.0,4077887-1002//CM _ 5210.0
2019-01-02,1472.63,2.0,8526920-903 _ 1008.0
2019-01-02,1474.03,2.0,7026232-1002 _ 5210.0
2019-01-02,1474.12,2.0,7511260-906 _ 5210.0
2019-01-02,1474.5974,2.0,0102LL2FV _ 1103.0
2019-01-02,1475.0,2.0,9081-0000 _ 1006.0
2019-01-02,1476.0,2.0,4051779-101 _ 5253.0
2019-01-02,1476.0,2.0,4051782-101 _ 5253.0
2019-01-02,1479.8688,2.0,7030900-907K _ 5210.0
2019-01-02,1476.0,2.0,4051783-101 _ 5253.0
2019-01-02,1476.0,2.0,8528902-520 _ 1073.0
2019-01-02,1476.14,2.0,7018396-903 _ 1009.0
2019-01-02,1477.07,2.0,7031927-902 _ 1009.0
2019-01-02,1477.1095,2.0,4072804-1002//CM _ 5210.0
2019-01-02,1478.16,2.0,PC-6PIT600C4U//TE _ 1039.0
2019-01-02,1479.34,2.0,755-7001-046 _ 5210.0
2019-01-02,1479.39,2.0,56010268-002 _ 1045.0
2019-01-02,1476.0,2.0,4051784-101 _ 5253.0
2019-01-02,1472.32,2.0,7017018-808//CM _ 5210.0
2019-01-02,1494.277,2.0,722-4234-022 _ 1009.0
2019-01-02,1496.6248,2.0,74200806-002 _ 1039.0
2019-01-02,1506.06,2.0,7011852-903//CM _ 1103.0
2019-01-02,1506.0692,2.0,192-07512-0030 _ 5210.0
2019-01-02,1507.1,2.0,J540AI73210-000 _ 1009.0
2019-01-02,1508.11,2.0,81635-10 _ 1103.0
2019-01-02,1509.7143,2.0,34118624-002 _ 1045.0
2019-01-02,1512.0,2.0,45634A _ 1600.0
2019-01-02,1512.42,2.0,092128-0503 _ 1009.0
2019-01-02,1505.7957,2.0,720-0233-030 _ 5010.0
2019-01-02,1513.65,2.0,4060722-1003//CM _ 1103.0
2019-01-02,1515.0,2.0,56006207-001 _ 1045.0
2019-01-02,1515.0,2.0,1940000820-0000 _ 1006.0
2019-01-02,1515.2317,2.0,7017018-908//CM _ 5210.0
2019-01-02,1515.92,2.0,205-00564-1100 _ 1009.0
2019-01-02,1516.0,2.0,722-4870-9806 _ 5210.0
2019-01-02,1516.0,2.0,5962F9584502VZC _ 1045.0
2019-01-02,1516.09,2.0,700-1715-039 _ 5210.0
2019-01-02,1515.0,2.0,7130455-001 _ 1045.0
2019-01-02,1496.32,2.0,192-06358-0010 _ 5210.0
2019-01-02,1502.9688,2.0,230-00758-9906 _ 5210.0
2019-01-02,1501.95,2.0,34206715-202 _ 1039.0
2019-01-02,1496.98,2.0,230-20999-8800 _ 5210.0
2019-01-02,1497.5629,2.0,7014332-971 _ 1103.0
2019-01-02,1497.94,2.0,4073802-1003 _ 5253.0
2019-01-02,1498.11,2.0,4091765-1001 _ 1009.0
2019-01-02,1498.49,2.0,31-8621-13 _ 1600.0
2019-01-02,1498.8496,2.0,72326497-3 _ 1600.0
2019-01-02,1499.95,2.0,4053071-907 _ 5210.0
2019-01-02,1502.81,2.0,7026542-1801 _ 1103.0
2019-01-02,1500.0,2.0,4089951-4//CM _ 5210.0
2019-01-02,1500.0,2.0,8518351-1 _ 1073.0
2019-01-02,1500.0,2.0,10151454-102 _ 1064.0
2019-01-02,1500.0,2.0,71-1201-3 _ 1600.0
2019-01-02,1501.668,2.0,7016986-505K _ 5210.0
2019-01-02,1501.83,2.0,4043430 _ 5253.0
2019-01-02,1501.91,2.0,7018607-902 _ 1009.0
2019-01-02,1501.95,2.0,34206715-102 _ 1039.0
2019-01-02,1500.0,2.0,34121895-002 _ 1006.0
2019-01-02,1472.04,2.0,7516190-904 _ 5210.0
2019-01-02,1472.0,2.0,4018758 _ 1009.0
2019-01-02,1470.66,2.0,8056761-0501 _ 1009.0
2019-01-02,1422.11,2.0,7024764-214 _ 5210.0
2019-01-02,1422.8,2.0,3000RMLV2U//TE _ 1039.0
2019-01-02,1423.35,2.0,22003482-055 _ 1065.0
2019-01-02,1427.46,2.0,7031628-1950 _ 1009.0
2019-01-02,1428.06,2.0,26015513-104 _ 1009.0
2019-01-02,1428.11,2.0,7023860-903//CM _ 1103.0
2019-01-02,1429.0,2.0,5962H9322603VZA _ 1045.0
2019-01-02,1422.0332,2.0,7017014-904//CM _ 5210.0
2019-01-02,1429.0,2.0,5962H9322603VZC _ 1045.0
2019-01-02,1432.1096,2.0,7036429-901 _ 1009.0
2019-01-02,1432.34,2.0,8056695-0501 _ 1009.0
2019-01-02,1433.682,2.0,4089738-1010//CM _ 5210.0
2019-01-02,1433.8901,2.0,7028385-902//CM _ 1103.0
2019-01-02,1434.06,2.0,7014988-901 _ 5210.0
2019-01-02,1434.06,2.0,34272020-0001 _ 1039.0
2019-01-02,1435.2156,2.0,7023495-902//CM _ 5210.0
2019-01-02,1430.48,2.0,722-4383-9814 _ 5210.0
2019-01-02,1436.16,2.0,4081632-1002 _ 1009.0
2019-01-02,1421.6,2.0,530-0691-002 _ 1095.0
2019-01-02,1419.794,2.0,230-20900-8899 _ 5210.0
2019-01-02,1406.07,2.0,7026238-903 _ 5210.0
2019-01-02,1406.375,2.0,7510124-910 _ 1103.0
2019-01-02,1406.65,2.0,722-4383-017 _ 5210.0
2019-01-02,1406.67,2.0,722-4894-007 _ 5210.0
2019-01-02,1408.359,2.0,4088219-901K _ 5210.0
2019-01-02,1409.37,2.0,200-09027-0000 _ 5210.0
2019-01-02,1412.1009,2.0,7510784-839 _ 1009.0
2019-01-02,1420.33,2.0,7013864-903//CM _ 1103.0
2019-01-02,1412.55,2.0,5962-9306536HXX _ 1039.0
2019-01-02,1412.8975,2.0,26017305-201CM _ 1062.0
2019-01-02,1414.05,2.0,7028421-1905//CM _ 5210.0
2019-01-02,1415.37,2.0,34203701-103 _ 1039.0
2019-01-02,1415.6696,2.0,722-4415-014 _ 1009.0
2019-01-02,1416.59,2.0,4059342-1 _ 1009.0
2019-01-02,1417.4853,2.0,4089737-1010 _ 1009.0
2019-01-02,1418.866,2.0,722-4361-003 _ 1009.0
2019-01-02,1412.88,2.0,722-4398-9810 _ 5210.0
2019-01-02,1436.5,2.0,9470/CR _ 1009.0
2019-01-02,1437.17,2.0,7007951-905//CM _ 5210.0
2019-01-02,1437.495,2.0,7036429-902 _ 1009.0
2019-01-02,1450.0,2.0,MC7381-01//U _ 1064.0
2019-01-02,1450.0,2.0,11973 _ 1600.0
2019-01-02,1450.3529,2.0,7008378-4 _ 1009.0
2019-01-02,1451.1,2.0,047-09565-0003 _ 5210.0
2019-01-02,1451.67,2.0,31-8621-5 _ 1600.0
2019-01-02,1451.75,2.0,050-02855-0000 _ 5210.0
2019-01-02,1454.88,2.0,58037892-001 _ 1065.0
2019-01-02,1450.0,2.0,4009249 _ 1073.0
2019-01-02,1456.4477,2.0,7024389-1908//CM _ 5210.0
2019-01-02,1460.0,2.0,34053969-002 _ 1039.0
2019-01-02,1462.11,2.0,722-4234-014 _ 5210.0
2019-01-02,1464.08,2.0,10088496-208CM _ 1062.0
2019-01-02,1466.81,2.0,10088496-307CM _ 1062.0
2019-01-02,1467.85,2.0,192-08301-0001 _ 5210.0
2019-01-02,1468.688,2.0,3827265-4 _ 5010.0
2019-01-02,1470.0,2.0,52000778-3001 _ 1073.0
2019-01-02,1457.66,2.0,4089738-1100//CM _ 5210.0
2019-01-02,1449.79,2.0,4088214-1002 _ 1009.0
2019-01-02,1447.64,2.0,722-4423-992 _ 5210.0
2019-01-02,1446.95,2.0,MCM3094-1M _ 1006.0
2019-01-02,1437.5,2.0,7010190 _ 1009.0
2019-01-02,1437.5,2.0,56002205-121//TE _ 1045.0
2019-01-02,1438.0,2.0,91-0819-1 _ 1600.0
2019-01-02,1438.0418,2.0,72326747-1 _ 1600.0
2019-01-02,1438.26,2.0,7007951-904//CM _ 5210.0
2019-01-02,1440.0,2.0,5962R9584502VYC _ 1006.0
2019-01-02,1440.21,2.0,200-06519-0000 _ 5210.0
2019-01-02,1440.75,2.0,4083996-1001//CM _ 5210.0
2019-01-02,1441.7333,2.0,7007704-903//CM _ 5210.0
2019-01-02,1441.8105,2.0,7006549-901 _ 1009.0
2019-01-02,1443.0,2.0,781764-03 _ 1006.0
2019-01-02,1443.98,2.0,066-01055-0003 _ 5210.0
2019-01-02,1445.35,2.0,26015115-306 _ 1009.0
2019-01-02,1445.84,2.0,7006555-901//CM _ 5210.0
2019-01-02,1445.93,2.0,722-4368-982 _ 5210.0
2019-01-02,1446.45,2.0,7013870-902//CM _ 1103.0
2019-01-02,1446.62,2.0,72325380-1 _ 1600.0
2019-01-02,1403.8235,2.0,4058655-2 _ 5210.0
2019-01-02,1764.0,2.0,22004723-002 _ 1065.0
2019-01-02,990.8124,2.0,4077875-1030 _ 1009.0
2019-01-02,989.34,2.0,722-4235-9822 _ 5210.0
2019-01-02,704.0,2.0,56003005-306 _ 1045.0
2019-01-02,705.0,2.0,8518302 _ 1073.0
2019-01-02,705.0,2.0,MC9623-02//U _ 1064.0
2019-01-02,705.96,2.0,200-04936-0210 _ 1009.0
2019-01-02,706.0,2.0,8520328 _ 1073.0
2019-01-02,706.66,2.0,10163838-101B _ 1064.0
2019-01-02,708.4,2.0,ALT19-00895 _ 1009.0
